Language = "PortugueseBrazil"
IsRtl = "False"

ID = "STR_CULTURE_GREEKS"   ;   Str = "Gregos"
ID = "STR_FOTT_05_OBJ_CAVALRY"   ;   Str = "Derrote a cavalaria que está atacando Ájax."
ID = "STR_FOTT_05_HINT_CAVALRY"   ;   Str = "Ataque a cavalaria troiana logo, antes que o Ájax seja derrotado."
ID = "STR_FOTT_05_OBJ_TOWN_CENTER"   ;   Str = "Traga o seu exército e Arkantos para o Centro Urbano de Ájax."
ID = "STR_FOTT_05_HINT_TOWN_CENTER"   ;   Str = "O Centro Urbano de Ájax está localizado a sudoeste."
ID = "STR_FOTT_05_OBJ_DESTROY_BASE"   ;   Str = "Construa um exército mais forte e destrua todos os construções na área da base militar de Troia."
ID = "STR_FOTT_05_HINT_DESTROY_BASE"   ;   Str = "Os troianos construíram uma base avançada secretamente. Antes que possa cercar Troia em si, você deve eliminar essa ameaça. Os troianos também podem tentar construir construções militares adicionais perto da sua base - impeça-os! Você pode procurar rotas alternativas para a base avançada de Troia."
ID = "STR_FOTT_05_SPOT_CARAVAN"   ;   Str = "Caravanas"
ID = "STR_FOTT_05_SPOT_CARAVAN_H"   ;   Str = "O comércio é uma boa fonte de ouro quando as minas se esgotam. Você pode fazer comércio com Caravanas Comerciais nos Mercados. Se você fizer uma Caravana por conta própria ou em um Centro Urbano aliado, ela continuará viajando entre o Mercado e o Centro Urbano, gerando ouro a cada ida e volta."
ID = "STR_FOTT_05B_TITLE"   ;   Str = "Ataque Furtivo (Cena)"
ID = "STR_FOTT_05B_CHAT_01"   ;   Str = "Recuperamos o controle aqui, Ájax – vamos reunir os homens e retomar o ataque a Troia."
ID = "STR_FOTT_05B_CHAT_02"   ;   Str = "Arkantos! Ájax! Agamenon foi atacado!"
ID = "STR_FOTT_05B_CHAT_03"   ;   Str = "Os troianos devem ter atingido Agamenon enquanto estávamos lutando aqui."
ID = "STR_FOTT_05B_CHAT_04"   ;   Str = "Volte com as tropas. Vamos nos encontrar no acampamento principal e ver como está a situação."
ID = "STR_FOTT_06_TITLE"   ;   Str = "Espero que Funcione"
ID = "STR_FOTT_06_PLAYER_01"   ;   Str = "Arkantos"
ID = "STR_FOTT_06_PLAYER_02"   ;   Str = "Troia"
ID = "STR_FOTT_06_PLAYER_03"   ;   Str = "Batedores Troianos"
ID = "STR_FOTT_06_PLAYER_04"   ;   Str = "Civis Troianos"
ID = "STR_FOTT_06_PLAYER_05"   ;   Str = "Guardas da Cidade"
ID = "STR_FOTT_06_PLAYER_06"   ;   Str = "Pilha de Madeira"
ID = "STR_FOTT_06_FAKIFY_01"   ;   Str = "Acampamentos Gregos"
ID = "STR_FOTT_06_CHAT_01"   ;   Str = "Maldita Troia e aqueles que vivem dentro de suas muralhas! Eles incendiaram nossas reservas de comida e barracas e até mesmo os navios. Teremos sorte se conseguirmos fugir..."
ID = "STR_FOTT_06_CHAT_02"   ;   Str = "Fugir? Acabamos de quebrar um dos portões – deveríamos estar pressionando mais, não falando de fuga."
ID = "STR_FOTT_06_CHAT_03"   ;   Str = "Os troianos não vão esperar por isso – com certeza atacarão novamente a qualquer momento."
ID = "STR_FOTT_06_CHAT_04"   ;   Str = "Não se eles acharem que fomos embora... Poseidon é o senhor dos cavalos. Em Atlântida, um general derrotado entrega seu cavalo quando derrotado."
ID = "STR_FOTT_06_CHAT_05"   ;   Str = "Um cavalo... sim! Um grande cavalo de madeira."
ID = "STR_FOTT_06_CHAT_06"   ;   Str = "Eu não entendi... ele vai lutar?"
ID = "STR_FOTT_06_CHAT_07"   ;   Str = "Podemos fazer isso rapidamente e não precisamos reconstruir nada do cerco. Arkantos, vou precisar da sua ajuda."
ID = "STR_FOTT_06_CHAT_08"   ;   Str = "Corram para os portões! Devemos avisar Troia!"
ID = "STR_FOTT_06_CHAT_09"   ;   Str = "Não deixem os batedores voltarem ou seremos atacados!"
ID = "STR_FOTT_06_CHAT_10"   ;   Str = "Um batedor conseguiu escapar, prepare-se para um ataque."
ID = "STR_FOTT_06_CHAT_11"   ;   Str = "Bom trabalho. Se impedirmos esses batedores, Troia não nos atacará."
ID = "STR_FOTT_06_CHAT_12"   ;   Str = "Nós paramos esse batedor, mas fiquem alertas, homens... Haverá mais."
ID = "STR_FOTT_06_CHAT_13"   ;   Str = "Bom trabalho! Esse batedor não vai trazer nenhuma patrulha."
ID = "STR_FOTT_06_CHAT_14"   ;   Str = "Bom trabalho! Esse batedor não vai trazer nenhuma patrulha."
ID = "STR_FOTT_06_CHAT_15"   ;   Str = "Paramos um batedor de cavalos de Tróia."
ID = "STR_FOTT_06_CHAT_16"   ;   Str = "Deixe o cavalo na posição, rápido!"
ID = "STR_FOTT_06_CHAT_17"   ;   Str = "Agamenon, pegue os barcos e os homens e navegue pra fora de vista. Arkantos, Ájax e eu ficaremos no cavalo. Quando a noite cair, navegue de volta. Teremos aberto o portão pra você."
ID = "STR_FOTT_06_CHAT_18"   ;   Str = "Fico feliz que conspire por mim, Odisseu. Voltarei ao cair da noite."
ID = "STR_FOTT_06_CHAT_19"   ;   Str = "Se destruirmos o portão, nossas tropas podem entrar..."
ID = "STR_FOTT_06_CHAT_20"   ;   Str = "Espere aqui até os guardas passarem. O melhor é evitar combate direto por ora..."
ID = "STR_FOTT_06_CHAT_21"   ;   Str = "Podem ser bem úteis!"
ID = "STR_FOTT_06_CHAT_22"   ;   Str = "Um colosso. Vamos tentar passar sem sermos vistos."
ID = "STR_FOTT_06_CHAT_23"   ;   Str = "Por que essas helépoles não estão guardadas?"
ID = "STR_FOTT_06_CHAT_24"   ;   Str = "São controladas pelo inimigo, detenha elas!"
ID = "STR_FOTT_06_CHAT_25"   ;   Str = "Agamenon voltou com seu exército! Corra pelo portão e derrube as fortalezas de Troia!"
ID = "STR_FOTT_06_CHAT_26"   ;   Str = "Os deuses nos agraciaram com dois meteoros!"
ID = "STR_FOTT_06_CHAT_27"   ;   Str = "Troia caiu! Vamos encontrar Helena e levá-la para casa!"
ID = "STR_FOTT_06_GOAL"   ;   Str = "Construa o Cavalo de Troia e use-o para derrotar Troia por dentro."
ID = "STR_FOTT_06_OBJ_STOCK_WOOD"   ;   Str = "Acumule 1.000 de Madeira para construir o Cavalo de Troia."
ID = "STR_FOTT_06_HINT_STOCK_WOOD"   ;   Str = "A fundação do Cavalo de Troia só aparecerá depois que você tiver estocado 1.000 de Madeira. Não deixe os batedores escaparem após descobrirem sua base; eles trarão patrulhas armadas se voltarem aos portões de Troia."
ID = "STR_FOTT_06_OBJ_THORSE"   ;   Str = "Construa o Cavalo de Troia."
ID = "STR_FOTT_06_HINT_THORSE"   ;   Str = "Atribua Aldeões para a fundação do Cavalo de Troia para construí-lo. Quanto mais aldeões, mais rápida será a construção."
ID = "STR_FOTT_06_OBJ_SNEAKY"   ;   Str = "Entre sorrateiramente em Troia com seus Heróis pelo Portão de Troia e encontre um jeito de destruí-lo."
ID = "STR_FOTT_06_HINT_SNEAKY"   ;   Str = "Evite detecção se possível. Use seus poderes divinos para ter uma vantagem."
ID = "STR_FOTT_06_OBJ_DESTROY_F"   ;   Str = "Derrote Troia ao destruir as três Fortalezas dentro de suas muralhas."
ID = "STR_FOTT_06_HINT_DESTROY_F"   ;   Str = "Os deuses estão satisfeitos com sua bravura e concederam dois usos do Poder Divino do Meteoro. Use-os para ajudar a destruir as Fortalezas de Troia."
ID = "STR_FOTT_06_OBJ_KILL_SCOUTS"   ;   Str = "Impeça que batedores troianos revelem sua localização."
ID = "STR_FOTT_06_HINT_KILL_SCOUTS"   ;   Str = "A cavalaria troiana investigará constantemente as praias em busca do seu acampamento. Se tentarem fugir para Troia, persiga-os com seus Pródromos."
ID = "STR_FOTT_06_OBJ_KILL_CYCL"   ;   Str = "Mate o guarda Ciclope para roubar as torres de cerco Helepolis."
ID = "STR_FOTT_06_HINT_KILL_CYCL"   ;   Str = "Faça bom uso dos Poderes Divinos. É recomendável guardar o poder do Bronze para a chegada das tropas de Agamenon."
ID = "STR_FOTT_06_OBJ_DESTROY_GATE"   ;   Str = "Use as torres de cerco Helepolis para destruir o Portão de Troia."
ID = "STR_FOTT_06_HINT_DESTROY_GATE"   ;   Str = "Você pode guarnecer seus heróis nas Helépolis para protegê-los de ataques, mas não deixe as torres serem destruídas."
ID = "STR_FOTT_06_COUNTER_WOOD_STOCKPILE"   ;   Str = "Madeira coletada"
ID = "STR_FOTT_06_COUNTER_HORSE_COMPLETION"   ;   Str = "Progresso de construção do Cavalo de Troia"
ID = "STR_FOTT_06_COUNTER_FORTRESSES"   ;   Str = "Fortalezas destruídas"
ID = "STR_FOTT_06_NOTE_PATROLS"   ;   Str = "Evite ser visto pelas patrulhas troianas."
ID = "STR_FOTT_06_NOTE_LOOT"   ;   Str = "Você encontrou alguns recursos perdidos!"
ID = "STR_FOTT_06_SPOT_GRE_CAV"   ;   Str = "Cavalaria Grega"
ID = "STR_FOTT_06_SPOT_GRE_CAV_H"   ;   Str = "A cavalaria grega é treinada e aprimorada no Estábulo.\n\nA Hippeis é uma cavalaria da Era Clássica boa contra soldados de longo alcance e armas de cerco, mas fraca contra infantaria.\n\nNa Era Heroica, os gregos podem treinar Prodromos, que contra-atacam cavalaria, mas são mais fracos contra outros tipos de unidade."
ID = "STR_FOTT_06B_TITLE"   ;   Str = "A Queda de Troia (Cena)"
ID = "STR_FOTT_06B_CHAT_01"   ;   Str = "Para onde agora, Arkantos?"
ID = "STR_FOTT_06B_CHAT_02"   ;   Str = "De volta à Atlântida. Esta é uma pausa bem-vinda da perseguição de piratas, mas eu preciso voltar para casa."
ID = "STR_FOTT_06B_CHAT_03"   ;   Str = "Piratas ou não, você precisa consertar seus barcos."
ID = "STR_FOTT_06B_CHAT_04"   ;   Str = "Acha que eles consegue chegar até Atlântida?"
ID = "STR_FOTT_06B_CHAT_05"   ;   Str = "Não..."
ID = "STR_FOTT_06B_CHAT_06"   ;   Str = "Há um porto não muito longe daqui, Iolcos."
ID = "STR_FOTT_06B_CHAT_07"   ;   Str = "Estou indo para lá. Posso mostrar o caminho e colocar alguém para trabalhar nos seus navios."
ID = "STR_FOTT_06C_TITLE"   ;   Str = "Em Movimento (Cena)"
ID = "STR_FOTT_06C_CHAT_01"   ;   Str = "E ele caminha entre as copas das árvores, e é mais alto que as árvores / Como trovão, sua voz ecoa por todo o jardim para trazer... O que houve, Kemsyt?"
ID = "STR_FOTT_06C_CHAT_02"   ;   Str = "Kamos voltou, senhor. Perdeu o tridente."
ID = "STR_FOTT_06C_CHAT_03"   ;   Str = "Disse que o atlante estava indo para Troia. A batalha lá não durará muito quando ele se juntar aos gregos."
ID = "STR_FOTT_06C_CHAT_04"   ;   Str = "O cerco de Troia já acabou."
ID = "STR_FOTT_06C_CHAT_05"   ;   Str = "Zeus ainda poderia interferir."
ID = "STR_FOTT_06C_CHAT_06"   ;   Str = "Está me questionando, Kemsyt?"
ID = "STR_FOTT_06C_CHAT_07"   ;   Str = "Não! Tudo aconteceu exatamente como você disse. A fortaleza, o túnel, Troia."
ID = "STR_FOTT_06C_CHAT_08"   ;   Str = "Gigantes e os Gênios / Um multiplexo de asas e olhos, / Cuja forte obediência partiu o céu... Chame Kamos, quero falar com ele."
ID = "STR_FOTT_06C_CHAT_09"   ;   Str = "Sim, general."
ID = "STR_FOTT_07_TITLE"   ;   Str = "Mais Bandidos"
ID = "STR_FOTT_07_PLAYER_01"   ;   Str = "Arkantos"
ID = "STR_FOTT_07_PLAYER_02"   ;   Str = "Bandidos"
ID = "STR_FOTT_07_PLAYER_03"   ;   Str = "Iolcos"
ID = "STR_FOTT_07_PLAYER_04"   ;   Str = "Bandidos"
ID = "STR_FOTT_07_FAKIFY_01"   ;   Str = "Iolcos"
ID = "STR_FOTT_07_FAKIFY_02"   ;   Str = "Bandidos"
ID = "STR_FOTT_07_CHAT_01"   ;   Str = "Isso não é nada bom..."
ID = "STR_FOTT_07_CHAT_02"   ;   Str = "O que houve?"
ID = "STR_FOTT_07_CHAT_03"   ;   Str = "Fuja! Mais bandidos! Bandidos!"
ID = "STR_FOTT_07_CHAT_04"   ;   Str = "Não, seu velho tolo, somos o seu exército. Voltamos de Troia."
ID = "STR_FOTT_07_CHAT_05"   ;   Str = "Louvado seja Zeus, os soldados voltaram!"
ID = "STR_FOTT_07_CHAT_06"   ;   Str = "Sim. E o que houve aqui?"
ID = "STR_FOTT_07_CHAT_07"   ;   Str = "Depois que o exército navegou para Troia, bandidos atacaram a cidade. Fizeram nossos homens de reféns. Quíron também."
ID = "STR_FOTT_07_CHAT_08"   ;   Str = "Quem é Quíron?"
ID = "STR_FOTT_07_CHAT_09"   ;   Str = "Mensageiro dos deuses. Disse que um herói viria nos salvar."
ID = "STR_FOTT_07_CHAT_10"   ;   Str = "Isso não me acalma. Que tal procurá-lo e descobrir o que ele sabe sobre isso?"
ID = "STR_FOTT_07_CHAT_11"   ;   Str = "Para chegar até os reféns, sugiro a estrada oeste."
ID = "STR_FOTT_07_CHAT_12"   ;   Str = "Que criaturas são essas?"
ID = "STR_FOTT_07_CHAT_13"   ;   Str = "Fomos resgatados!"
ID = "STR_FOTT_07_CHAT_14"   ;   Str = "Centauros?! Onde está o sábio conhecido como Quíron?"
ID = "STR_FOTT_07_CHAT_15"   ;   Str = "Quíron está detido no forte dos bandidos na acrópole. Você terá que retomar a cidade antes de tentar resgatá-lo."
ID = "STR_FOTT_07_CHAT_16"   ;   Str = "Socorro!"
ID = "STR_FOTT_07_CHAT_17"   ;   Str = "Os bandidos destruíram quase tudo..."
ID = "STR_FOTT_07_CHAT_18"   ;   Str = "Nem tudo – se avançarmos rápido, conseguimos evitar que destruam construções que podemos usar para combatê-los!"
ID = "STR_FOTT_07_CHAT_19"   ;   Str = "O centro da cidade foi recapturado."
ID = "STR_FOTT_07_CHAT_20"   ;   Str = "Agora podemos usar as construções."
ID = "STR_FOTT_07_CHAT_21"   ;   Str = "Ótimo – Só falta recuperar a acrópole!"
ID = "STR_FOTT_07_CHAT_22"   ;   Str = "Precisamos de um exército forte pra sitiar a acrópole."
ID = "STR_FOTT_07_CHAT_23"   ;   Str = "Um estoque de madeira!"
ID = "STR_FOTT_07_CHAT_24"   ;   Str = "Benção dos deuses!"
ID = "STR_FOTT_07_CHAT_25"   ;   Str = "Mais ouro!"
ID = "STR_FOTT_07_CHAT_26"   ;   Str = "Um Cofre da Abundância! Será útil."
ID = "STR_FOTT_07_CHAT_27"   ;   Str = "Arkantos! Estava lhe esperando."
ID = "STR_FOTT_07_GOAL"   ;   Str = "Resgate Quíron."
ID = "STR_FOTT_07_OBJ_PRISON"   ;   Str = "Leve Arkantos e Ájax à área de prisão para resgatar os reféns."
ID = "STR_FOTT_07_HINT_PRISON"   ;   Str = "A estrada oeste talvez seja a rota mais segura. Seus navios estão muito danificados para serem usados."
ID = "STR_FOTT_07_OBJ_DEFEAT_GUARDS"   ;   Str = "Derrote os bandidos que estão guardando a prisão para libertar os prisioneiros."
ID = "STR_FOTT_07_HINT_DEFEAT_GUARDS"   ;   Str = "Aja rapidamente para pegar os guardas de surpresa."
ID = "STR_FOTT_07_OBJ_DESTROY_BARRACK"   ;   Str = "Destrua a Torre de Vigia inimiga e o Quartel."
ID = "STR_FOTT_07_HINT_DESTROY_BARRACK"   ;   Str = "Mova-se rapidamente para evitar que os bandidos destruam mais construções úteis. Considere treinar unidades mitológicas nos Templos ou infantaria nas Academias Militares para fortalecer seu exército."
ID = "STR_FOTT_07_OBJ_DESTROY_TEMPLE"   ;   Str = "Destrua a Torre de Vigia inimiga e o Templo."
ID = "STR_FOTT_07_HINT_DESTROY_TEMPLE"   ;   Str = "Continue a agir rapidamente para que os bandidos não destruam outras construções úteis. Treine unidades mitológicas nos Templos ou unidades de cavalaria nos Estábulos."
ID = "STR_FOTT_07_OBJ_DESTROY_MIGDOL"   ;   Str = "Destrua a Fortaleza Migdol para libertar Quíron."
ID = "STR_FOTT_07_HINT_DESTROY_MIGDOL"   ;   Str = "Treine armas de cerco na Fortaleza ou mais unidades mitológicas nos Templos para ajudar em seu ataque à acrópole."
ID = "STR_FOTT_07_OBJ_RESOURCES"   ;   Str = "Encontre mais recursos em Iolcos."
ID = "STR_FOTT_07_HINT_RESOURCES"   ;   Str = "Você pode encontrar santuários, armazéns e relíquias dentro e ao redor da cidade. Dizem que Iolcos foi abençoada com um Cofre da Abundância em algum lugar a leste..."
ID = "STR_FOTT_07_SPOT_CENTAUR"   ;   Str = "Centauro e Hidra"
ID = "STR_FOTT_07_SPOT_CENTAUR_H"   ;   Str = "O Centauro é uma unidade mítica da Era Clássica concedida por Hermes. Os Centauros são arqueiros rápidos com a habilidade especial de lançar uma tempestade de flechas sobre os inimigos. Os Centauros podem ser aprimorados com as melhorias mitológicas Sabedoria Silvana de Hermes e Avanço Intrépido.\n\nA Hidra é uma unidade mitológica da Era Heroica disponível para os adoradores de Dionísio. As Hidras se fortalecem gerando cabeças adicionais quando eliminam unidades inimigas. Elas podem ser aprimoradas com as melhorias mitológicas Ritos Ctônicos e Dionísia de Dionísio."
ID = "STR_FOTT_07B_TITLE"   ;   Str = "O Herói Centauro (Cena)"
ID = "STR_FOTT_07B_CHAT_01"   ;   Str = "Agradecemos por nos devolver a cidade."
ID = "STR_FOTT_07B_CHAT_02"   ;   Str = "Não foi nada, mas não encontramos os outros prisioneiros..."
ID = "STR_FOTT_07B_CHAT_03"   ;   Str = "Os bandidos eram liderados por um homem chamado Kemsyt. Ele marchou com os prisioneiros para a estrada ao norte. Aqueles que nos vigiavam falavam em colocá-los para trabalhar na construção de algo por lá."
ID = "STR_FOTT_07B_CHAT_04"   ;   Str = "Ájax, reúna as nossas tropas. Pegaremos tudo o que tiver nos navios e o que essas pessoas puderem oferecer."
ID = "STR_FOTT_08_TITLE"   ;   Str = "Más Notícias"
ID = "STR_FOTT_08_PLAYER_01"   ;   Str = "Arkantos"
ID = "STR_FOTT_08_PLAYER_02"   ;   Str = "Gargarensis"
ID = "STR_FOTT_08_PLAYER_03"   ;   Str = "Escravos de Iolcos"
ID = "STR_FOTT_08_PLAYER_04"   ;   Str = "Passagem do Mundo Inferior"
ID = "STR_FOTT_08_PLAYER_05"   ;   Str = "Gargarensis"
ID = "STR_FOTT_08_CHAT_01"   ;   Str = "Isso não é... Quíron, estamos perdidos?"
ID = "STR_FOTT_08_CHAT_02"   ;   Str = "Claro que não, já andei por esse caminho muitas vezes. No entanto, nunca vi isso antes."
ID = "STR_FOTT_08_CHAT_03"   ;   Str = "É uma construção recente, os cortes nas pedras não estão desgastados. Não parece algo que um bandido comum construiria."
ID = "STR_FOTT_08_CHAT_04"   ;   Str = "Onde estão os homens de Iolcos?"
ID = "STR_FOTT_08_CHAT_05"   ;   Str = "Dentro, talvez?"
ID = "STR_FOTT_08_CHAT_06"   ;   Str = "Vamos descobrir."
ID = "STR_FOTT_08_CHAT_07"   ;   Str = "Explore a área e descubra quais recursos estão disponíveis aqui."
ID = "STR_FOTT_08_CHAT_08"   ;   Str = "Parece haver muita madeira nessa área."
ID = "STR_FOTT_08_CHAT_09"   ;   Str = "Uma fortaleza... talvez Arkantos possa derrubá-la do lado dele..."
ID = "STR_FOTT_08_CHAT_10"   ;   Str = "Derrube essa fortaleza e poderemos unir nossas forças!"
ID = "STR_FOTT_08_CHAT_11"   ;   Str = "Destrua as fortalezas!"
ID = "STR_FOTT_08_CHAT_12"   ;   Str = "Dê meia volta agora, mortal. Você não sabe com o que está lidando..."
ID = "STR_FOTT_08_CHAT_13"   ;   Str = "Eu lhe disse para não se intrometer em meus assuntos. Agora você conhecerá a ira dos deuses!"
ID = "STR_FOTT_08_GOAL"   ;   Str = "Derrote as forças inimigas para saber o que aconteceu com o povo de Iolcos."
ID = "STR_FOTT_08_OBJ_MINE"   ;   Str = "Construa as bases de Ájax e Arkantos e abra caminho até a mina."
ID = "STR_FOTT_08_HINT_MINE"   ;   Str = "Os penhascos inicialmente separam seus heróis. Diferentes tipos de recursos podem ser encontrados em cada base, e algumas defesas inimigas podem ser alcançadas mais facilmente de um lado ou do outro. Coordene suas forças de cada lado para progredirem juntos em direção à mina."
ID = "STR_FOTT_08_SPOT_GRE_SIEGE"   ;   Str = "Armas de Cerco Gregas"
ID = "STR_FOTT_08_SPOT_GRE_SIEGE_H"   ;   Str = "As armas de cerco gregas são construídas e melhoradas na Fortaleza.\n\nNa Era Heroica, os gregos podem construir o Petrobolos, uma pequena catapulta. O Petrobolos pode atacar à distância, mas é vulnerável a unidades corpo a corpo.\n\nNa Era Mítica, os gregos podem construir a poderosa Helepolis. Esta torre de cerco ataca construções próximas com flechas de balista. As Helepolis são caras, mas muito difíceis de destruir."
ID = "STR_FOTT_08B_TITLE"   ;   Str = "Uma Mostra de Poder (Cena)"
ID = "STR_FOTT_08B_CHAT_01"   ;   Str = "Eles avançam purpúreos e escarlates / Das nuvens vermelhas da alvorada / Dos templos onde deuses amarelos fecham os olhos com fúria calada... Darei a você este único aviso."
ID = "STR_FOTT_08B_CHAT_02"   ;   Str = "Chega de tagarelar, covarde. Venha me enfrentar. Atlântida não tem medo de gente como você!"
ID = "STR_FOTT_08B_CHAT_03"   ;   Str = "Deveria. O aviso foi dado, continue a me perseguir e não pouparei você, sua cidade nem seu filho!"
ID = "STR_FOTT_09_TITLE"   ;   Str = "Revelação"
ID = "STR_FOTT_09_PLAYER_01"   ;   Str = "Arkantos"
ID = "STR_FOTT_09_PLAYER_02"   ;   Str = "Gargarensis"
ID = "STR_FOTT_09_PLAYER_03"   ;   Str = "Hades"
ID = "STR_FOTT_09_CHAT_01"   ;   Str = "Uma fortaleza gigante no meio do campo, protegendo um enorme fosso que leva... até aqui... e um ciclope que faz chover fogo do céu sobre nós. Estou começando a achar que não estamos lidando com um simples bandido, Quíron."
ID = "STR_FOTT_09_CHAT_02"   ;   Str = "Onde é... aqui?"
ID = "STR_FOTT_09_CHAT_03"   ;   Str = "Este é Érebo, o reino de Hades. Entramos no Mundo Inferior."
ID = "STR_FOTT_09_CHAT_04"   ;   Str = "O quê!?"
ID = "STR_FOTT_09_CHAT_05"   ;   Str = "Um portão! O que você acha que tem depois dele?"
ID = "STR_FOTT_09_CHAT_06"   ;   Str = "Não sei. Mas se o nosso amigo ciclope quer abri-lo, acho que é melhor deixar fechado."
ID = "STR_FOTT_09_CHAT_07"   ;   Str = "Temos que destruir aquele aríete! Chame reforços imediatamente!"
ID = "STR_FOTT_09_CHAT_08"   ;   Str = "Mais reforços chegaram!"
ID = "STR_FOTT_09_CHAT_09"   ;   Str = "Mais reforços estão aqui!"
ID = "STR_FOTT_09_CHAT_10"   ;   Str = "Reforços!"
ID = "STR_FOTT_09_CHAT_11"   ;   Str = "Leve esses reforços para o aríete!"
ID = "STR_FOTT_09_CHAT_12"   ;   Str = "Mais reforços chegaram!"
ID = "STR_FOTT_09_CHAT_13"   ;   Str = "Este leão de Nemeia vai lutar por nós!"
ID = "STR_FOTT_09_CHAT_14"   ;   Str = "Estas medusas nos ajudarão contra nossos inimigos!"
ID = "STR_FOTT_09_CHAT_15"   ;   Str = "Podemos bloquear os túneis inimigos com esses pedregulhos!"
ID = "STR_FOTT_09_CHAT_16"   ;   Str = "Talvez possamos bloquear alguns desses túneis se conseguirmos derrubar essas pedras!"
ID = "STR_FOTT_09_CHAT_17"   ;   Str = "Talvez possamos bloquear este túnel se conseguirmos soltar esse pedregulho!"
ID = "STR_FOTT_09_CHAT_18"   ;   Str = "Cesse seu ataque fútil!"
ID = "STR_FOTT_09_CHAT_19"   ;   Str = "A porta está rachando!"
ID = "STR_FOTT_09_CHAT_20"   ;   Str = "A porta está enfraquecendo!"
ID = "STR_FOTT_09_CHAT_21"   ;   Str = "Ahh! Sim!! É o seu fim, atlante, a porta está aberta."
ID = "STR_FOTT_09_CHAT_22"   ;   Str = "O que será necessário para destruir este aríete?"
ID = "STR_FOTT_09_CHAT_23"   ;   Str = "Conseguimos! Graças a Poseidon!"
ID = "STR_FOTT_09_GOAL"   ;   Str = "Destrua o aríete gigante."
ID = "STR_FOTT_09_OBJ_RAM"   ;   Str = "Destrua o aríete antes que ele destrua o portão."
ID = "STR_FOTT_09_HINT_RAM"   ;   Str = "O Aríete de Gargarensis está lentamente destruindo o portão do Mundo Inferior. O que quer que esteja além deste portão não pode ser libertado. Suas unidades devem atacar o aríete sempre que puderem para destruí-lo a tempo, mas tome cuidado com os reforços inimigos."
ID = "STR_FOTT_09_OBJ_TUNNELS"   ;   Str = "Bloqueie os túneis para atrasar os ataques inimigos."
ID = "STR_FOTT_09_HINT_TUNNELS"   ;   Str = "Para atrasar os ataques inimigos, você pode bloquear alguns túneis destruindo os pedregulhos nas entradas. Lembre-se de que seus heróis são fortes contra unidades mitológicas."
ID = "STR_FOTT_09_COUNTER_01"   ;   Str = "Dano ao portão de Érebo: 10%"
ID = "STR_FOTT_09_COUNTER_02"   ;   Str = "Dano ao portão de Érebo: 20%"
ID = "STR_FOTT_09_COUNTER_03"   ;   Str = "Dano ao portão de Érebo: 30%"
ID = "STR_FOTT_09_COUNTER_04"   ;   Str = "Dano ao portão de Érebo: 40%"
ID = "STR_FOTT_09_COUNTER_05"   ;   Str = "Dano ao portão de Érebo: 50%"
ID = "STR_FOTT_09_COUNTER_06"   ;   Str = "Dano ao portão de Érebo: 60%"
ID = "STR_FOTT_09_COUNTER_07"   ;   Str = "Dano ao portão de Érebo: 70%"
ID = "STR_FOTT_09_COUNTER_08"   ;   Str = "Dano ao portão de Érebo: 80%"
ID = "STR_FOTT_09_COUNTER_09"   ;   Str = "Dano ao portão de Érebo: 90%"
ID = "STR_FOTT_09_SPOT_CYCLOPS_CHIMERA"   ;   Str = "Ciclope e Quimera"
ID = "STR_FOTT_09_SPOT_CYCLOPS_CHIMERA_H"   ;   Str = "Esses monstros gregos são letais para a maioria das unidades, mas vulneráveis aos heróis, que também são imunes às suas habilidades especiais. Se os heróis não estiverem disponíveis, tente usar soldados de longo alcance ou outras unidades mitológicas para combatê-los.\n\nO Ciclope de Ares pode pegar soldados humanos e jogá-los contra o inimigo. Ciclopes não podem lançar heróis.\n\nA Quimera de Ártemis cospe fogo em unidades próximas, mas também é perigosa ao usar seu ataque de mordida de perto."
ID = "STR_FOTT_09B_TITLE"   ;   Str = "''Esta Pode Ser Fechada'' (Cena)"
ID = "STR_FOTT_09B_CHAT_01"   ;   Str = "Interessante, eu imaginei que você teria inteligência o bastante para não ignorar meu aviso. Felizmente existem outras rotas para o Tártaro, então esta pode ser fechada."
ID = "STR_FOTT_10_TITLE"   ;   Str = "Estranhos"
ID = "STR_FOTT_10_PLAYER_01"   ;   Str = "Arkantos"
ID = "STR_FOTT_10_PLAYER_02"   ;   Str = "Hades"
ID = "STR_FOTT_10_PLAYER_03"   ;   Str = "Gregos Presos"
ID = "STR_FOTT_10_PLAYER_04"   ;   Str = "Hades"
ID = "STR_FOTT_10_PLAYER_05"   ;   Str = "Hades"
ID = "STR_FOTT_10_PLAYER_06"   ;   Str = "Hades"
ID = "STR_FOTT_10_CHAT_01"   ;   Str = "Vai levar uma vida inteira para passar por isso."
ID = "STR_FOTT_10_CHAT_02"   ;   Str = "O ciclope disse que havia outras maneiras de entrar no Mundo Inferior. Isso significa que há outras saídas."
ID = "STR_FOTT_10_CHAT_03"   ;   Str = "Sombras... os mortos. Somos estranhos neste reino, mas eles o conhecem bem. Eles podem nos mostrar como sair deste lugar."
ID = "STR_FOTT_10_CHAT_04"   ;   Str = "Essas sombras podem ver e lutar por nós, mas devemos ter cuidado ao usá-las."
ID = "STR_FOTT_10_CHAT_05"   ;   Str = "Você deve viajar pelo reino de Hades e coletar suas relíquias perdidas."
ID = "STR_FOTT_10_CHAT_06"   ;   Str = "Ali está a primeira relíquia."
